temp,wind_speed,precip_prob,visibility,humidity,is_day,wind_gust,gust_delta,apparent_temp,ride_score
69.6,4.0,14.7,10.0,49.7,1.0,6.5,2.4,69.6,97.7
89.5,20.7,5.5,9.79,62.5,1.0,28.8,8.1,99.8,36.6
74.1,9.6,10.5,9.53,35.9,1.0,14.9,5.3,74.1,100.0
75.6,7.1,0.3,10.0,34.0,1.0,9.4,2.3,75.6,100.0
70.4,7.0,2.9,8.39,44.8,0.0,8.7,1.7,70.4,79.3
80.1,11.3,1.6,8.34,50.3,1.0,17.0,5.7,80.9,90.6
50.2,10.7,27.2,7.94,55.7,1.0,17.5,6.9,50.2,64.4
85.4,3.4,9.8,9.57,46.3,1.0,5.4,2.0,86.1,80.8
51.2,22.6,31.8,7.63,58.5,1.0,32.4,9.8,51.2,44.0
75.0,8.9,74.1,2.74,98.4,1.0,12.9,4.1,75.0,50.8
64.1,12.4,36.0,10.0,49.9,1.0,17.1,4.7,64.1,87.7
46.9,2.1,10.0,10.0,57.9,1.0,3.0,0.9,46.9,58.5
49.6,10.6,11.3,9.34,52.8,1.0,13.7,3.1,45.4,59.7
62.8,24.6,5.2,6.96,40.1,1.0,38.5,13.9,62.8,67.5
42.4,13.3,16.6,9.63,48.4,1.0,16.5,3.2,35.5,47.1
66.9,2.9,16.2,8.06,51.1,1.0,4.1,1.2,66.9,88.7
66.1,7.1,53.5,5.28,90.3,1.0,13.6,6.5,66.1,60.5
85.6,9.5,10.8,9.37,39.8,1.0,17.7,8.2,84.9,92.6
65.7,10.6,37.0,3.86,60.5,1.0,17.7,7.1,65.7,71.1
49.1,5.8,13.4,9.5,43.6,1.0,9.6,3.8,46.7,60.1
53.3,6.9,35.3,9.58,58.0,1.0,11.8,4.9,53.3,64.6
72.4,3.7,8.1,9.96,59.9,0.0,4.9,1.2,72.4,75.1
68.9,11.9,6.1,9.88,37.1,1.0,17.0,5.1,68.9,98.2
77.3,3.6,60.0,2.25,96.0,1.0,9.2,5.6,77.3,50.0
76.9,27.6,14.1,5.97,54.4,1.0,36.9,9.3,76.9,65.4
59.8,4.5,13.5,8.49,59.1,1.0,8.9,4.4,59.8,87.0
29.5,18.2,1.6,10.0,38.6,1.0,27.6,9.4,17.3,28.1
112.7,6.8,5.7,9.92,14.2,1.0,11.9,5.1,110.9,44.8
69.7,12.9,4.3,8.79,73.5,1.0,22.7,9.7,69.7,100.0
70.5,11.5,12.9,9.27,59.1,1.0,15.1,3.7,70.5,100.0
61.8,11.2,0.0,10.0,39.9,1.0,18.9,7.6,61.8,86.2
59.1,4.3,10.9,8.25,53.3,0.0,6.6,2.2,59.1,66.6
54.5,8.5,36.8,2.25,91.7,0.0,14.3,5.8,54.5,30.3
49.1,19.3,20.8,9.17,39.9,0.0,26.5,7.2,42.6,30.3
79.9,17.5,18.9,10.0,40.6,1.0,26.6,9.1,79.9,66.1
66.1,9.6,8.0,9.47,35.7,1.0,12.8,3.3,66.1,97.4
71.8,33.4,13.9,7.43,31.0,1.0,47.2,13.8,71.8,62.9
43.5,18.5,18.7,4.28,63.1,1.0,31.4,12.9,35.4,18.5
97.0,6.4,37.8,8.94,78.4,1.0,8.1,1.7,140.8,2.500784199266401
62.8,8.0,36.1,10.0,51.1,1.0,9.9,1.9,62.8,85.0
88.0,5.6,7.9,9.47,49.8,1.0,9.2,3.6,90.9,77.4
47.8,9.7,17.5,6.93,39.7,0.0,12.1,2.4,43.4,37.9
56.9,7.7,2.6,5.81,45.0,1.0,15.2,7.5,56.9,83.2
56.4,16.4,16.5,7.15,39.1,1.0,25.8,9.4,56.4,69.9
54.8,9.2,92.0,4.14,97.3,0.0,13.6,4.5,54.8,24.3
88.1,7.8,33.8,8.14,76.0,1.0,12.1,4.3,104.0,46.5
52.2,6.7,56.7,5.64,89.0,0.0,8.8,2.1,52.2,37.1
80.3,11.5,12.0,8.37,44.4,0.0,15.5,4.0,80.5,68.7
69.4,7.2,15.9,8.15,30.1,0.0,15.7,8.5,69.4,68.6
67.5,1.0,2.7,9.0,46.1,0.0,2.1,1.1,67.5,75.9
54.6,13.6,78.5,4.09,74.6,1.0,23.5,9.9,54.6,46.4
52.4,46.9,92.1,0.94,100.0,0.0,68.3,21.3,52.4,5.897821417998614
58.7,7.6,13.4,8.74,43.5,0.0,10.8,3.2,58.7,66.1
69.1,3.3,7.3,9.78,34.2,0.0,4.7,1.3,69.1,75.1
81.3,7.3,6.7,10.0,62.3,1.0,11.5,4.2,83.8,91.3
58.6,8.7,37.4,8.62,75.7,1.0,12.4,3.7,58.6,71.4
51.5,13.3,13.7,7.08,49.1,0.0,18.2,4.9,51.5,61.3
83.7,0.8,4.0,9.24,37.0,1.0,2.2,1.4,82.6,89.5
86.5,8.2,7.8,9.84,32.9,1.0,15.4,7.2,84.6,91.0
57.7,13.3,22.5,8.39,69.9,1.0,21.3,8.0,57.7,76.5
53.1,12.9,4.5,8.71,37.8,1.0,18.6,5.7,53.1,78.1
80.0,8.4,13.5,9.39,46.8,1.0,13.3,4.9,80.5,87.7
50.5,14.5,42.7,5.66,73.3,1.0,21.1,6.5,50.5,50.7
93.9,10.6,31.1,8.83,66.5,1.0,16.0,5.5,115.5,29.4
49.7,14.0,13.0,8.46,56.3,0.0,19.8,5.7,44.5,49.2
57.3,5.5,16.9,10.0,80.6,1.0,17.4,12.0,57.3,68.6
74.0,14.4,25.0,4.88,78.6,1.0,18.8,4.4,74.0,81.9
68.8,0.0,5.8,8.88,57.4,0.0,3.3,3.3,68.8,79.8
58.2,27.0,86.9,3.74,90.5,1.0,39.0,12.1,58.2,0.0
70.1,11.9,5.7,10.0,48.0,1.0,18.9,7.0,70.1,100.0
65.5,10.7,10.2,8.11,56.8,1.0,14.2,3.5,65.5,100.0
59.1,7.5,6.3,7.99,59.7,1.0,11.2,3.7,59.1,88.3
52.8,7.5,19.3,9.69,66.8,1.0,12.1,4.6,52.8,69.8
56.8,18.0,68.1,1.33,90.0,1.0,31.3,13.3,56.8,13.9
61.7,11.3,45.3,5.46,86.7,1.0,21.9,10.6,61.7,55.6
64.5,20.7,23.0,9.88,41.0,1.0,30.5,9.8,64.5,67.4
50.4,8.1,23.8,9.48,62.5,1.0,13.7,5.6,50.4,71.7
37.6,15.6,12.2,8.94,43.1,1.0,20.0,4.4,28.6,31.0
62.3,2.4,25.6,2.4,87.1,1.0,4.7,2.3,62.3,66.7
-3.3,21.1,19.1,3.66,24.9,1.0,29.8,8.7,-26.8,1.938638491629912
74.0,8.5,9.5,10.0,43.0,1.0,11.7,3.2,74.0,100.0
86.8,11.8,5.1,10.0,52.9,0.0,17.4,5.6,90.0,61.0
62.8,7.2,13.2,10.0,26.3,1.0,10.8,3.6,62.8,98.9
63.7,5.3,38.8,9.56,76.1,0.0,7.1,1.8,63.7,65.1
58.3,15.6,25.2,8.76,63.3,1.0,20.2,4.5,58.3,59.3
45.2,14.7,23.4,7.15,40.8,1.0,22.5,7.8,38.6,44.3
49.4,11.1,14.2,7.48,52.7,0.0,15.0,3.8,44.9,46.8
50.2,21.3,17.7,7.07,53.0,1.0,28.1,6.8,50.2,46.6
78.7,8.5,4.7,8.68,36.1,1.0,12.6,4.1,78.7,87.3
48.3,33.3,70.6,4.91,72.0,1.0,42.5,9.1,39.3,0.0
45.4,16.5,24.2,7.58,54.3,0.0,23.5,7.0,38.4,26.4
56.6,2.7,80.0,2.22,86.8,1.0,4.2,1.4,56.6,38.7
60.3,5.5,42.3,1.12,87.1,0.0,16.2,10.7,60.3,28.9
100.7,4.7,12.0,10.0,69.3,1.0,7.4,2.7,144.9,4.010205157005835
56.8,10.4,0.0,10.0,71.2,1.0,17.5,7.1,56.8,85.1
116.6,11.6,0.0,8.33,11.3,1.0,18.3,6.7,113.1,44.2
72.0,5.7,3.8,9.33,49.1,1.0,8.9,3.2,72.0,99.4
94.6,4.4,14.0,9.43,65.3,1.0,16.0,11.6,116.4,43.0
60.0,10.4,0.0,9.29,39.9,0.0,16.0,5.6,60.0,70.1
56.5,12.9,20.3,8.62,38.6,0.0,20.0,7.1,56.5,60.0
77.5,15.8,73.4,3.58,85.4,1.0,21.5,5.7,77.5,45.7
100.8,11.0,49.0,9.68,94.3,1.0,19.8,8.8,189.3,2.5668363419987488
72.9,9.9,6.9,9.51,30.0,1.0,13.4,3.6,72.9,99.6
36.1,16.6,38.6,6.58,51.4,1.0,25.2,8.6,26.3,16.5
84.3,17.4,1.9,9.64,35.2,1.0,26.9,9.5,82.9,80.1
64.3,8.3,12.4,8.78,54.5,0.0,12.1,3.8,64.3,78.3
92.9,6.9,13.0,6.51,87.6,0.0,10.8,3.9,132.7,7.4604390273544965
52.9,14.8,21.9,9.02,90.9,1.0,26.4,11.6,52.9,60.1
57.1,0.0,100.0,2.84,100.0,1.0,3.0,3.0,57.1,36.9
78.8,10.6,11.4,9.07,40.9,1.0,23.0,12.3,78.8,82.3
60.2,37.2,20.8,7.57,50.9,1.0,53.5,16.3,60.2,32.2
78.9,11.4,5.1,9.78,56.2,1.0,15.2,3.8,78.9,91.4
73.4,5.9,0.7,9.18,47.9,1.0,12.2,6.3,73.4,97.3
69.1,9.4,1.4,9.3,53.1,0.0,13.8,4.4,69.1,80.3
56.5,20.1,64.0,3.42,98.6,1.0,25.1,5.0,56.5,18.3
43.0,16.7,27.3,8.49,40.3,1.0,23.4,6.8,35.3,27.1
99.0,5.1,29.1,6.12,79.1,1.0,7.7,2.5,151.6,3.1705010039857644
55.9,15.8,14.0,10.0,62.3,0.0,27.8,12.0,55.9,54.0
96.7,4.7,0.0,9.43,72.4,1.0,7.0,2.3,132.1,5.0591700517240685
67.7,5.6,8.9,7.56,40.4,0.0,9.9,4.3,67.7,76.4
51.6,10.0,17.8,8.43,55.0,0.0,21.4,11.4,51.6,55.7
44.9,10.5,0.0,10.0,60.7,1.0,13.6,3.2,39.5,56.2
57.6,8.1,44.8,5.79,74.2,1.0,11.1,3.1,57.6,57.5
79.9,20.5,0.4,8.78,58.5,1.0,26.1,5.6,79.9,68.5
80.4,30.6,8.7,10.0,56.4,0.0,40.6,10.1,81.9,48.3
64.7,14.3,44.0,5.25,93.8,0.0,21.2,6.9,64.7,48.4
52.0,8.8,12.3,1.98,89.8,0.0,14.3,5.5,52.0,39.9
84.4,9.0,0.0,10.0,47.2,1.0,14.0,4.9,85.1,82.0
54.7,8.9,21.8,7.82,48.8,1.0,21.8,13.0,54.7,62.5
90.7,4.3,6.7,5.89,76.2,1.0,7.9,3.6,112.7,39.7
82.7,3.0,16.5,8.28,37.3,0.0,8.8,5.8,81.7,61.4
52.1,8.8,24.7,7.98,57.9,1.0,13.3,4.5,52.1,69.5
44.1,4.2,37.4,8.2,74.9,1.0,7.9,3.7,41.9,49.0
63.6,40.7,93.9,0.1,100.0,0.0,51.3,10.6,63.6,6.128207196154372
57.2,18.2,38.1,6.71,62.3,0.0,24.6,6.4,57.2,46.5
61.8,2.2,10.8,8.95,50.1,0.0,4.8,2.6,61.8,66.2
49.6,20.9,24.7,8.47,43.8,1.0,34.4,13.4,42.9,19.3
48.6,12.5,6.0,8.33,59.2,1.0,19.8,7.3,43.5,57.3
101.8,5.1,9.9,8.69,13.7,1.0,10.7,5.6,97.4,59.3
72.6,13.9,0.0,10.0,45.1,1.0,19.8,5.9,72.6,100.0
52.4,12.4,50.0,4.3,80.7,1.0,17.4,4.9,52.4,46.8
48.3,12.9,25.9,10.0,38.4,1.0,20.3,7.4,43.1,43.8
68.5,7.0,0.0,10.0,32.6,1.0,13.4,6.4,68.5,98.0
101.1,6.4,15.3,9.36,77.5,1.0,9.5,3.1,159.7,0.05171486231768441
49.6,16.7,34.8,10.0,41.5,1.0,27.8,11.1,43.7,31.7
68.0,14.8,0.0,6.74,56.7,1.0,26.7,11.9,68.0,97.6
115.8,7.4,12.4,10.0,24.4,1.0,9.5,2.1,127.9,4.7934050816846225
41.3,4.4,65.0,6.52,63.8,1.0,6.5,2.1,38.5,32.1
61.5,6.2,29.4,10.0,55.1,1.0,8.9,2.7,61.5,73.8
22.4,20.1,9.4,10.0,24.8,0.0,28.1,8.0,7.4,17.0
62.6,22.3,58.5,6.09,93.2,1.0,32.8,10.4,62.6,47.7
55.7,9.7,51.5,2.52,77.7,1.0,19.6,10.0,55.7,53.0
48.1,1.3,24.1,8.67,51.6,1.0,2.6,1.3,48.1,49.4
67.6,13.5,59.0,5.36,67.1,1.0,22.5,9.0,67.6,69.8
53.2,6.0,46.3,2.68,100.0,0.0,7.8,1.8,53.2,25.3
67.8,8.1,13.1,10.0,36.9,0.0,12.9,4.8,67.8,75.9
71.2,0.3,15.7,9.07,52.4,0.0,4.2,3.9,71.2,69.8
51.2,13.6,17.7,8.8,69.7,0.0,20.6,7.0,51.2,54.2
57.3,7.2,28.1,10.0,49.6,1.0,9.0,1.8,57.3,71.4
74.3,7.5,0.0,9.76,55.8,1.0,19.6,12.2,74.3,90.3
50.7,8.9,41.3,8.05,82.3,0.0,13.6,4.6,50.7,40.0
93.9,11.9,27.7,6.42,75.3,1.0,16.9,5.0,124.1,30.6
99.5,4.0,23.0,6.46,68.6,1.0,6.3,2.3,138.7,1.2114585149597064
65.2,16.6,45.5,6.98,85.7,1.0,21.4,4.8,65.2,59.9
48.6,7.1,60.3,6.77,87.9,0.0,10.4,3.3,45.4,23.3
47.1,10.5,12.5,9.17,52.5,1.0,14.7,4.2,42.2,63.0
57.8,10.5,17.6,7.99,42.7,0.0,14.6,4.0,57.8,62.3
66.3,2.4,0.0,10.0,54.8,1.0,6.1,3.7,66.3,100.0
77.6,12.5,8.4,9.25,50.6,1.0,19.2,6.6,77.6,97.2
65.3,1.8,17.2,10.0,67.7,0.0,2.7,0.8,65.3,73.5
86.3,13.9,0.0,9.32,50.3,1.0,18.6,4.7,88.5,77.8
76.9,2.6,12.4,8.87,49.8,1.0,3.4,0.8,76.9,98.2
71.9,9.3,3.9,10.0,56.2,0.0,15.7,6.4,71.9,79.9
51.4,16.0,54.6,2.11,91.8,1.0,20.9,4.9,51.4,21.1
66.1,16.7,10.9,5.57,30.6,0.0,21.6,5.0,66.1,63.4
35.6,15.9,18.8,8.83,46.3,0.0,21.4,5.5,25.9,15.8
96.6,6.5,0.0,5.23,77.5,1.0,8.7,2.2,137.9,4.627940065834641
60.8,9.9,28.7,8.17,45.8,0.0,14.0,4.1,60.8,56.5
71.1,7.7,9.7,10.0,43.2,1.0,12.2,4.5,71.1,97.6
101.1,2.8,8.9,10.0,16.9,1.0,4.3,1.5,97.7,57.3
90.7,6.5,30.0,8.07,75.8,1.0,12.5,6.0,112.6,31.3
50.9,10.6,24.2,8.07,53.0,1.0,14.2,3.6,50.9,70.8
51.6,12.7,32.4,10.0,57.7,1.0,20.9,8.1,51.6,63.0
84.6,13.0,0.0,10.0,38.3,1.0,21.0,8.0,83.6,87.3
90.0,7.3,26.2,9.92,84.8,1.0,10.6,3.3,117.4,26.0
49.0,31.8,83.6,0.1,100.0,0.0,51.8,20.0,40.4,1.5913345098977976
72.7,7.8,4.7,9.95,41.3,1.0,11.7,3.9,72.7,100.0
47.0,5.3,23.3,10.0,42.7,1.0,9.7,4.4,44.5,50.8
64.8,5.8,14.2,8.84,40.9,0.0,7.3,1.5,64.8,79.4
56.6,9.8,40.2,4.01,71.1,1.0,14.9,5.1,56.6,57.4
48.4,7.7,20.7,10.0,73.1,1.0,10.3,2.6,44.9,52.0
50.2,5.5,33.4,0.1,96.3,0.0,9.3,3.8,50.2,1.325992123107639
60.6,17.7,19.5,10.0,49.3,1.0,25.9,8.2,60.6,67.1
37.6,12.7,8.6,7.83,61.1,1.0,17.7,5.0,29.5,42.5
53.8,10.8,24.0,6.44,56.9,1.0,17.2,6.4,53.8,68.8
68.3,21.3,75.4,6.46,99.2,1.0,35.5,14.2,68.3,34.5
57.2,9.5,16.0,6.76,35.4,1.0,14.7,5.2,57.2,78.4
65.6,14.6,57.9,3.78,93.4,0.0,18.8,4.2,65.6,44.8
64.7,7.7,38.1,10.0,40.1,1.0,12.5,4.8,64.7,85.8
67.5,0.0,5.1,8.23,35.9,0.0,0.7,0.7,67.5,77.4
62.6,0.7,25.4,6.92,47.7,1.0,1.8,1.1,62.6,88.7
71.1,3.3,9.8,10.0,37.0,1.0,7.8,4.5,71.1,100.0
64.5,27.4,98.0,2.51,100.0,0.0,44.7,17.3,64.5,9.5
87.1,15.7,12.5,9.04,51.8,1.0,23.8,8.1,90.1,69.1
74.9,21.0,40.3,5.86,46.4,1.0,32.7,11.7,74.9,51.0
69.2,12.6,0.0,10.0,62.3,1.0,26.1,13.5,69.2,93.9
76.5,17.6,78.2,1.86,92.5,0.0,21.3,3.6,76.5,26.1
57.5,10.6,62.0,6.25,55.3,0.0,15.0,4.4,57.5,48.5
70.8,5.6,0.0,9.48,38.8,1.0,7.0,1.4,70.8,99.1
86.8,8.6,10.0,9.66,66.6,1.0,11.3,2.8,95.4,61.3
72.9,6.6,4.9,9.39,43.3,1.0,13.8,7.3,72.9,100.0
57.4,10.5,61.6,2.14,96.7,1.0,15.8,5.2,57.4,39.7
76.4,6.5,4.1,9.64,18.5,1.0,11.6,5.1,76.4,98.4
65.9,4.8,10.7,9.76,56.4,0.0,11.1,6.3,65.9,76.0
50.6,5.3,40.5,0.46,97.0,0.0,8.3,3.0,50.6,4.4
81.2,36.9,26.7,6.5,40.0,0.0,51.1,14.2,80.8,20.7
79.8,10.4,2.3,9.57,58.8,1.0,21.9,11.5,79.8,89.2
73.1,6.3,0.0,10.0,48.1,1.0,9.3,3.0,73.1,100.0
74.1,22.6,65.3,4.44,86.3,0.0,30.5,8.0,74.1,33.6
50.9,12.7,10.5,7.24,67.7,1.0,16.4,3.7,50.9,77.4
62.8,8.6,9.0,10.0,60.1,0.0,15.4,6.8,62.8,80.1
90.1,11.0,24.0,10.0,49.3,1.0,15.4,4.4,94.4,68.4
95.8,6.0,32.5,7.8,76.9,1.0,11.9,6.0,133.6,2.7470936174211538
49.8,11.6,17.0,8.65,54.4,1.0,19.8,8.2,45.3,49.7
75.0,8.5,0.0,10.0,44.4,1.0,13.3,4.8,75.0,97.6
65.6,6.8,9.0,9.12,60.0,0.0,10.3,3.5,65.6,76.9
79.4,14.5,6.8,8.92,36.5,1.0,23.0,8.5,79.4,90.0
65.0,32.3,96.4,2.08,100.0,1.0,51.0,18.7,65.0,0.4
98.2,8.0,0.0,8.78,87.4,1.0,11.7,3.7,160.3,3.1465653630815096
83.4,5.2,3.8,7.97,79.1,1.0,12.3,7.1,92.1,79.5
75.7,9.2,3.0,9.19,46.1,1.0,20.5,11.3,75.7,99.6
90.9,6.2,45.1,9.83,80.6,1.0,9.2,3.0,117.1,20.4
56.1,3.4,66.1,0.68,92.0,0.0,5.8,2.4,56.1,21.2
79.7,11.9,15.3,9.64,41.6,1.0,22.1,10.2,79.7,83.0
93.4,6.2,22.5,7.54,81.9,1.0,10.8,4.7,128.9,7.125267643694739
83.0,13.3,4.7,8.41,43.7,1.0,19.5,6.3,82.9,88.5
81.4,11.7,23.2,9.25,40.8,1.0,16.2,4.5,81.1,81.0
51.2,13.6,25.2,10.0,67.5,1.0,18.6,5.1,51.2,66.5
65.6,27.0,6.2,7.84,24.9,1.0,38.4,11.4,65.6,68.2
62.4,31.9,100.0,0.1,100.0,0.0,41.7,9.8,62.4,6.261212502583013
65.9,14.5,84.6,2.75,96.6,0.0,19.1,4.6,65.9,35.0
31.1,14.9,0.0,8.56,60.2,1.0,21.2,6.4,20.5,41.5
42.0,11.7,34.3,10.0,64.0,1.0,15.1,3.4,35.4,41.0
52.2,7.2,37.7,4.03,76.2,1.0,12.2,5.0,52.2,57.1
95.4,6.7,13.7,10.0,87.5,1.0,9.6,2.9,145.3,3.444286567304296
79.9,10.4,5.7,10.0,26.8,0.0,14.7,4.3,79.9,67.5
90.6,10.2,21.0,9.77,81.6,1.0,15.8,5.6,116.8,30.9
83.5,12.6,1.8,10.0,49.9,1.0,16.6,4.1,84.5,91.4
64.5,8.3,38.0,9.53,78.4,0.0,14.6,6.3,64.5,66.6
74.4,10.4,8.0,9.89,26.5,0.0,12.7,2.3,74.4,75.6
58.8,6.5,46.2,1.93,73.3,1.0,10.1,3.7,58.8,39.4
51.6,12.3,13.5,5.34,58.4,1.0,16.6,4.3,51.6,71.2
65.0,32.6,15.1,7.18,17.1,1.0,46.8,14.2,65.0,53.1
90.5,9.2,26.9,7.84,65.1,1.0,19.3,10.1,104.1,43.0
51.0,1.9,46.6,6.6,79.6,1.0,3.6,1.7,51.0,58.4
55.6,17.2,65.6,0.68,100.0,1.0,28.8,11.6,55.6,10.6
47.5,4.2,20.0,10.0,53.5,1.0,6.9,2.7,45.8,51.2
50.7,2.0,6.4,10.0,62.7,1.0,4.1,2.1,50.7,79.8
66.8,10.0,40.6,8.0,77.0,1.0,16.3,6.3,66.8,75.4
59.3,10.1,60.0,3.21,92.7,1.0,13.7,3.6,59.3,38.0
77.6,4.1,12.3,9.43,67.8,1.0,9.2,5.1,77.6,97.1
91.0,15.4,21.9,10.0,24.7,1.0,24.9,9.5,87.9,59.8
6.1,15.8,30.6,7.21,43.0,0.0,23.3,7.5,-12.1,2.3035019853713203
62.0,3.0,10.9,7.75,40.6,0.0,8.5,5.5,62.0,78.3
64.4,12.6,18.1,10.0,50.2,0.0,18.3,5.7,64.4,68.3
74.6,8.0,3.2,9.72,50.1,1.0,10.5,2.5,74.6,98.9
54.7,9.2,52.4,4.29,92.9,1.0,12.1,2.9,54.7,40.7
69.3,21.2,15.6,10.0,21.0,0.0,29.1,8.0,69.3,51.6
75.4,5.3,13.7,10.0,41.1,1.0,13.9,8.7,75.4,97.4
85.8,15.7,10.7,9.08,42.3,1.0,23.4,7.7,85.7,66.2
17.6,2.6,20.8,4.52,56.0,1.0,5.5,3.0,17.6,26.5
54.0,9.4,4.2,8.87,31.4,1.0,12.5,3.1,54.0,75.8
57.6,14.4,47.9,6.13,85.5,0.0,19.9,5.5,57.6,49.5
75.3,11.2,9.3,10.0,33.5,0.0,15.1,3.9,75.3,76.5
-4.4,29.5,0.0,5.86,35.7,1.0,42.6,13.1,-31.7,7.686844614278238
71.3,6.1,0.7,8.31,47.5,0.0,9.6,3.5,71.3,79.7
79.5,23.0,100.0,0.1,94.9,0.0,37.0,14.1,79.5,0.8019309621407311
69.4,4.1,3.9,10.0,26.4,1.0,10.8,6.7,69.4,99.5
68.0,13.0,43.1,6.88,84.3,1.0,18.1,5.2,68.0,76.3
43.2,7.4,4.7,8.16,58.7,1.0,18.0,10.6,38.7,53.4
30.7,12.3,11.7,8.43,72.2,0.0,21.6,9.2,21.0,30.7
71.6,5.8,13.7,8.14,51.0,0.0,9.8,4.0,71.6,75.2
80.7,6.9,0.0,10.0,59.0,1.0,9.6,2.7,82.5,91.2
64.6,16.2,44.6,3.61,70.4,1.0,21.3,5.0,64.6,53.9
91.7,15.3,19.5,9.0,42.8,1.0,18.8,3.5,94.5,58.2
65.3,15.2,22.0,9.98,52.5,0.0,23.2,8.0,65.3,64.1
70.6,9.8,0.0,10.0,46.8,1.0,15.6,5.8,70.6,100.0
48.4,5.5,39.4,10.0,44.0,1.0,11.9,6.4,46.1,47.2
39.8,16.0,46.7,6.73,60.2,1.0,25.7,9.6,31.3,8.4
68.5,12.5,31.7,4.08,77.9,0.0,19.5,7.0,68.5,59.2
76.6,4.0,5.2,9.76,41.7,1.0,7.9,3.9,76.6,98.2
78.8,4.9,3.2,10.0,43.7,1.0,12.4,7.5,78.8,87.7
91.7,7.7,61.7,7.29,82.3,1.0,10.1,2.3,122.1,17.0
58.6,10.5,17.0,10.0,54.6,1.0,15.1,4.5,58.6,79.1
54.7,15.0,14.7,9.73,52.7,0.0,19.3,4.2,54.7,50.2
63.7,11.7,0.0,10.0,55.1,1.0,16.1,4.4,63.7,100.0
47.9,11.3,23.9,7.11,61.4,1.0,14.6,3.3,43.0,50.4
69.7,13.2,52.0,5.53,84.3,1.0,17.6,4.4,69.7,65.7
47.4,8.1,0.0,10.0,62.3,1.0,17.7,9.6,43.5,57.9
68.9,18.8,90.6,0.25,91.4,1.0,25.5,6.7,68.9,8.2
56.7,8.2,37.3,7.12,68.8,0.0,12.4,4.2,56.7,55.4
75.0,7.3,11.6,10.0,33.1,1.0,10.7,3.5,75.0,100.0
45.0,10.4,69.1,3.56,59.6,1.0,17.2,6.8,39.7,17.8
51.2,5.0,6.2,7.39,56.2,1.0,10.5,5.4,51.2,76.8
71.5,5.2,2.7,10.0,31.1,1.0,25.1,19.9,71.5,85.9
77.0,27.5,0.0,7.51,32.8,0.0,56.6,29.0,77.0,37.2
67.5,5.7,3.9,9.94,41.1,0.0,10.2,4.5,67.5,79.6
83.9,15.8,12.0,8.68,67.9,1.0,26.4,10.6,89.5,65.7
71.7,8.6,10.8,8.86,49.9,0.0,12.3,3.7,71.7,75.6
56.7,6.4,12.8,10.0,69.9,1.0,13.0,6.6,56.7,88.5
44.9,9.1,7.9,8.86,58.6,1.0,15.7,6.7,40.1,61.1
47.7,1.9,24.5,2.63,100.0,0.0,2.6,0.7,47.7,23.9
54.1,12.0,52.0,4.27,76.1,1.0,22.0,9.9,54.1,46.1
2.4,5.8,46.5,4.34,77.1,1.0,7.6,1.8,-8.8,0.5362246323001818
67.3,12.5,87.4,5.29,80.0,1.0,17.6,5.1,67.3,65.8
91.6,1.1,8.0,7.23,79.8,1.0,1.5,0.5,119.1,44.4
72.2,13.2,14.8,7.42,37.7,0.0,16.7,3.6,72.2,79.8
70.1,5.1,12.0,8.73,53.0,1.0,8.1,3.0,70.1,100.0
59.4,5.0,27.3,1.14,92.1,0.0,7.4,2.4,59.4,33.0
68.9,6.1,1.5,9.36,30.0,1.0,10.6,4.5,68.9,98.4
22.1,11.4,44.7,9.86,61.0,0.0,18.7,7.3,10.6,11.8
64.6,23.1,70.4,5.38,91.9,1.0,33.5,10.4,64.6,40.1
105.9,9.7,4.6,7.44,30.9,1.0,13.7,4.0,114.3,47.3
55.1,4.1,30.1,2.83,93.8,1.0,8.2,4.0,55.1,49.2
67.0,0.9,100.0,2.98,99.3,1.0,2.7,1.8,67.0,49.0
55.9,13.3,18.6,8.87,37.7,1.0,23.4,10.1,55.9,80.9
25.7,18.8,15.2,6.91,46.5,1.0,25.2,6.3,12.1,18.6
64.6,3.0,66.8,9.2,89.1,1.0,4.3,1.3,64.6,70.0
72.1,5.3,9.3,9.56,47.7,0.0,8.0,2.7,72.1,80.3
64.2,1.6,5.8,8.3,30.9,0.0,3.6,2.0,64.2,79.2
43.7,13.4,30.3,10.0,49.7,1.0,23.4,10.0,37.0,41.0
60.3,11.1,28.1,5.74,76.5,1.0,13.8,2.7,60.3,68.9
69.4,9.5,0.2,9.85,22.9,1.0,14.3,4.8,69.4,98.8
59.3,11.9,87.3,3.85,87.7,1.0,17.6,5.7,59.3,37.3
64.5,14.2,66.9,3.48,93.3,0.0,19.3,5.1,64.5,42.4
68.3,7.2,3.6,10.0,41.1,1.0,11.4,4.3,68.3,98.3
14.5,5.6,30.8,6.19,64.1,1.0,8.3,2.7,5.8,28.5
54.8,4.8,34.1,2.97,97.7,0.0,8.5,3.7,54.8,32.9
66.8,4.1,0.2,10.0,47.8,1.0,6.2,2.1,66.8,100.0
101.9,6.2,5.2,8.55,71.4,1.0,8.5,2.3,153.4,1.3069340671873615
49.9,12.4,4.8,9.84,34.3,1.0,19.9,7.5,45.1,60.6
52.9,4.8,60.0,0.1,100.0,0.0,10.5,5.7,52.9,3.3895452159971384
75.0,22.1,86.2,5.34,94.8,0.0,32.6,10.5,75.0,26.2
49.6,21.5,28.1,9.61,40.3,1.0,29.7,8.1,42.8,22.2
65.8,14.4,20.4,9.16,50.4,1.0,25.0,10.6,65.8,90.7
